3PNL,X-RAY DIFFRACTION,3PNO,X-RAY DIFFRACTION,2BTD,X-RAY DIFFRACTION
3PT2,X-RAY DIFFRACTION,3PHU,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3PTF,X-RAY DIFFRACTION,3TGD,X-RAY DIFFRACTION,3NOB,X-RAY DIFFRACTION
3PV6,X-RAY DIFFRACTION,3PV7,X-RAY DIFFRACTION,3NOI,X-RAY DIFFRACTION
3PVB,X-RAY DIFFRACTION,4AE6,X-RAY DIFFRACTION,3PNA,X-RAY DIFFRACTION
3Q35,X-RAY DIFFRACTION,2RIM,X-RAY DIFFRACTION,3DM7,X-RAY DIFFRACTION
3Q3J,X-RAY DIFFRACTION,4E74,X-RAY DIFFRACTION,2CLS,X-RAY DIFFRACTION
3Q4F,X-RAY DIFFRACTION,2R9A,X-RAY DIFFRACTION,5DUY,X-RAY DIFFRACTION
3GJ3,X-RAY DIFFRACTION,3GJ0,X-RAY DIFFRACTION,2GQE,SOLUTION NMR
3GJ7,X-RAY DIFFRACTION,3GJ0,X-RAY DIFFRACTION,2K0C,SOLUTION NMR
3GJN,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR,3ZFK,X-RAY DIFFRACTION
3GKL,X-RAY DIFFRACTION,3ZFK,X-RAY DIFFRACTION,1IMQ,SOLUTION NMR
3GMW,X-RAY DIFFRACTION,1ERM,X-RAY DIFFRACTION,3GMV,X-RAY DIFFRACTION
3GN4,X-RAY DIFFRACTION,4DBR,X-RAY DIFFRACTION,1OOJ,X-RAY DIFFRACTION
3GQI,X-RAY DIFFRACTION,3GQL,X-RAY DIFFRACTION,4FBN,X-RAY DIFFRACTION
3GXU,X-RAY DIFFRACTION,3CKH,X-RAY DIFFRACTION,2I85,SOLUTION NMR
3GYM,X-RAY DIFFRACTION,3GYL,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3GZ2,X-RAY DIFFRACTION,3GYZ,X-RAY DIFFRACTION,3U0C,X-RAY DIFFRACTION
3H2U,X-RAY DIFFRACTION,1QKR,X-RAY DIFFRACTION,3SMZ,X-RAY DIFFRACTION
3H2V,X-RAY DIFFRACTION,1QKR,X-RAY DIFFRACTION,1WI6,SOLUTION NMR
3H3B,X-RAY DIFFRACTION,2A91,X-RAY DIFFRACTION,2GJJ,X-RAY DIFFRACTION
3H44,X-RAY DIFFRACTION,4GSF,X-RAY DIFFRACTION,5COR,X-RAY DIFFRACTION
3H7W,X-RAY DIFFRACTION,1P97,SOLUTION NMR,2HV1,SOLUTION NMR
3H82,X-RAY DIFFRACTION,2HV1,SOLUTION NMR,1P97,SOLUTION NMR
3H9R,X-RAY DIFFRACTION,3Q4U,X-RAY DIFFRACTION,2PPN,X-RAY DIFFRACTION
3HG0,X-RAY DIFFRACTION,3EJC,X-RAY DIFFRACTION,2JAB,X-RAY DIFFRACTION
3HGZ,X-RAY DIFFRACTION,3P7L,X-RAY DIFFRACTION,2KB8,SOLUTION NMR
3HHM,X-RAY DIFFRACTION,5DXT,X-RAY DIFFRACTION,4YKN,X-RAY DIFFRACTION
3HHR,X-RAY DIFFRACTION,1HGU,X-RAY DIFFRACTION,2AEW,X-RAY DIFFRACTION
3HHW,X-RAY DIFFRACTION,2K47,SOLUTION NMR,2QVJ,X-RAY DIFFRACTION
3HIZ,X-RAY DIFFRACTION,4C0T,X-RAY DIFFRACTION,4YKN,X-RAY DIFFRACTION
3HO5,X-RAY DIFFRACTION,3HO3,X-RAY DIFFRACTION,3N1O,X-RAY DIFFRACTION
3HPG,X-RAY DIFFRACTION,5T3A,X-RAY DIFFRACTION,2MTN,SOLUTION NMR
3HPH,X-RAY DIFFRACTION,5T3A,X-RAY DIFFRACTION,2MTN,SOLUTION NMR
3HPW,X-RAY DIFFRACTION,3VUB,X-RAY DIFFRACTION,2ADN,SOLUTION NMR
3HVQ,X-RAY DIFFRACTION,1JK7,X-RAY DIFFRACTION,2FN5,SOLUTION NMR
3HY2,X-RAY DIFFRACTION,1QQ2,X-RAY DIFFRACTION,1XW3,X-RAY DIFFRACTION
3I29,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,1XG6,X-RAY DIFFRACTION
3IDB,X-RAY DIFFRACTION,1RE8,X-RAY DIFFRACTION,4JVA,X-RAY DIFFRACTION
3IDC,X-RAY DIFFRACTION,1RE8,X-RAY DIFFRACTION,4JVA,X-RAY DIFFRACTION
3IFW,X-RAY DIFFRACTION,4JKJ,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3IHP,X-RAY DIFFRACTION,2G43,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3II6,X-RAY DIFFRACTION,1FU1,X-RAY DIFFRACTION,2E2W,SOLUTION NMR
3INB,X-RAY DIFFRACTION,2RKC,X-RAY DIFFRACTION,1CKL,X-RAY DIFFRACTION
3JRQ,X-RAY DIFFRACTION,3UJK,X-RAY DIFFRACTION,3KAY,X-RAY DIFFRACTION
3JZA,X-RAY DIFFRACTION,3NKV,X-RAY DIFFRACTION,3JZ9,X-RAY DIFFRACTION
3K1I,X-RAY DIFFRACTION,3IQC,X-RAY DIFFRACTION,3K1H,X-RAY DIFFRACTION
3K51,X-RAY DIFFRACTION,2RJL,X-RAY DIFFRACTION,3MHD,X-RAY DIFFRACTION
3K6S,X-RAY DIFFRACTION,1N3Y,X-RAY DIFFRACTION,5E6W,X-RAY DIFFRACTION
3K71,X-RAY DIFFRACTION,1N3Y,X-RAY DIFFRACTION,5E6W,X-RAY DIFFRACTION
3K72,X-RAY DIFFRACTION,1N3Y,X-RAY DIFFRACTION,5E6W,X-RAY DIFFRACTION
3K74,X-RAY DIFFRACTION,4PTH,X-RAY DIFFRACTION,1IEH,SOLUTION NMR
3K75,X-RAY DIFFRACTION,1XNT,SOLUTION NMR,1RPL,X-RAY DIFFRACTION
3K9M,X-RAY DIFFRACTION,1CTE,X-RAY DIFFRACTION,1N9J,SOLUTION NMR
3K9O,X-RAY DIFFRACTION,1YLA,X-RAY DIFFRACTION,2KX0,SOLUTION NMR
3K9P,X-RAY DIFFRACTION,4L7V,X-RAY DIFFRACTION,3NOB,X-RAY DIFFRACTION
3KAS,X-RAY DIFFRACTION,1CX8,X-RAY DIFFRACTION,2WFO,X-RAY DIFFRACTION
3KBT,X-RAY DIFFRACTION,3F57,X-RAY DIFFRACTION,3F59,X-RAY DIFFRACTION
3KBU,X-RAY DIFFRACTION,3F57,X-RAY DIFFRACTION,3F59,X-RAY DIFFRACTION
3KDJ,X-RAY DIFFRACTION,3NEF,X-RAY DIFFRACTION,3UJK,X-RAY DIFFRACTION
3KFQ,X-RAY DIFFRACTION,1FH0,X-RAY DIFFRACTION,1N9J,SOLUTION NMR
3KH2,X-RAY DIFFRACTION,3DD9,X-RAY DIFFRACTION,3HRY,X-RAY DIFFRACTION
3KKA,X-RAY DIFFRACTION,3HIL,X-RAY DIFFRACTION,2E8N,SOLUTION NMR
3KLD,X-RAY DIFFRACTION,3JXA,X-RAY DIFFRACTION,3JXG,X-RAY DIFFRACTION
3KLS,X-RAY DIFFRACTION,3CU7,X-RAY DIFFRACTION,1V1O,X-RAY DIFFRACTION
3KSE,X-RAY DIFFRACTION,2XU3,X-RAY DIFFRACTION,1N9J,SOLUTION NMR
3KUC,X-RAY DIFFRACTION,3X1X,X-RAY DIFFRACTION,1RFA,SOLUTION NMR
3KUD,X-RAY DIFFRACTION,1CTQ,X-RAY DIFFRACTION,1RFA,SOLUTION NMR
3KVF,X-RAY DIFFRACTION,3IRT,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3KW5,X-RAY DIFFRACTION,2ETL,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3KXC,X-RAY DIFFRACTION,2PWN,X-RAY DIFFRACTION,2BJN,X-RAY DIFFRACTION
3L0I,X-RAY DIFFRACTION,3L0M,X-RAY DIFFRACTION,2FOL,X-RAY DIFFRACTION
3L1Z,X-RAY DIFFRACTION,3L1Y,X-RAY DIFFRACTION,3L1X,X-RAY DIFFRACTION
3L33,X-RAY DIFFRACTION,5TP0,X-RAY DIFFRACTION,1AAP,X-RAY DIFFRACTION
3L3T,X-RAY DIFFRACTION,5TP0,X-RAY DIFFRACTION,1AAP,X-RAY DIFFRACTION
3L4F,X-RAY DIFFRACTION,2W6B,X-RAY DIFFRACTION,1Q3O,X-RAY DIFFRACTION
3L89,X-RAY DIFFRACTION,3L88,X-RAY DIFFRACTION,1CKL,X-RAY DIFFRACTION
3L9J,X-RAY DIFFRACTION,1TN3,X-RAY DIFFRACTION,2AZ5,X-RAY DIFFRACTION
3LB8,X-RAY DIFFRACTION,1Q1R,X-RAY DIFFRACTION,1OQQ,X-RAY DIFFRACTION
3LCB,X-RAY DIFFRACTION,3EPS,X-RAY DIFFRACTION,1PB3,X-RAY DIFFRACTION
3LCP,X-RAY DIFFRACTION,1GV9,X-RAY DIFFRACTION,2VRG,SOLUTION NMR
3LMS,X-RAY DIFFRACTION,3D67,X-RAY DIFFRACTION,2K2X,SOLUTION NMR
3ULA,X-RAY DIFFRACTION,3UL8,X-RAY DIFFRACTION,2E56,X-RAY DIFFRACTION
3ULQ,X-RAY DIFFRACTION,4I9E,X-RAY DIFFRACTION,2KRF,SOLUTION NMR
3UOU,X-RAY DIFFRACTION,3HGP,X-RAY DIFFRACTION,1SHP,SOLUTION NMR
3UUS,X-RAY DIFFRACTION,1RLR,X-RAY DIFFRACTION,1MXR,X-RAY DIFFRACTION
3UUX,X-RAY DIFFRACTION,3O48,X-RAY DIFFRACTION,2XU6,X-RAY DIFFRACTION
3UVV,X-RAY DIFFRACTION,3D57,X-RAY DIFFRACTION,4N8R,X-RAY DIFFRACTION
3UWX,X-RAY DIFFRACTION,2R6F,X-RAY DIFFRACTION,1T5L,X-RAY DIFFRACTION
3UYO,X-RAY DIFFRACTION,2ECD,SOLUTION NMR,1TTG,SOLUTION NMR
3UYP,X-RAY DIFFRACTION,1MOE,X-RAY DIFFRACTION,2H0P,SOLUTION NMR
3UZE,X-RAY DIFFRACTION,1MOE,X-RAY DIFFRACTION,1UZG,X-RAY DIFFRACTION
3UZQ,X-RAY DIFFRACTION,1MOE,X-RAY DIFFRACTION,3IRC,X-RAY DIFFRACTION
3UZV,X-RAY DIFFRACTION,2JSF,SOLUTION NMR,1MOE,X-RAY DIFFRACTION
3V2U,X-RAY DIFFRACTION,3BTV,X-RAY DIFFRACTION,3V5R,X-RAY DIFFRACTION
3V96,X-RAY DIFFRACTION,1D2B,SOLUTION NMR,1Q3A,X-RAY DIFFRACTION
3VE1,X-RAY DIFFRACTION,3VE2,X-RAY DIFFRACTION,4H0W,X-RAY DIFFRACTION
3VEQ,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,4WBC,X-RAY DIFFRACTION
3VF0,X-RAY DIFFRACTION,1TR2,X-RAY DIFFRACTION,3SMZ,X-RAY DIFFRACTION
3VH3,X-RAY DIFFRACTION,3T7E,X-RAY DIFFRACTION,2KQ7,SOLUTION NMR
3VH4,X-RAY DIFFRACTION,3T7E,X-RAY DIFFRACTION,2KQ7,SOLUTION NMR
3VKF,X-RAY DIFFRACTION,3BIX,X-RAY DIFFRACTION,1C4R,X-RAY DIFFRACTION
3VMG,X-RAY DIFFRACTION,1WW9,X-RAY DIFFRACTION,1VCK,X-RAY DIFFRACTION
3VMH,X-RAY DIFFRACTION,1WW9,X-RAY DIFFRACTION,1VCK,X-RAY DIFFRACTION
3VMI,X-RAY DIFFRACTION,1WW9,X-RAY DIFFRACTION,1VCK,X-RAY DIFFRACTION
3VU3,X-RAY DIFFRACTION,3TTV,X-RAY DIFFRACTION,3QHS,X-RAY DIFFRACTION
3VUW,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION,2EQF,SOLUTION NMR
3VUX,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION,2EQF,SOLUTION NMR
3VUY,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION,2EQF,SOLUTION NMR
3VVW,X-RAY DIFFRACTION,3VVV,X-RAY DIFFRACTION,2NCN,SOLUTION NMR
3VX7,X-RAY DIFFRACTION,3VX6,X-RAY DIFFRACTION,2LPU,SOLUTION NMR
3VYR,X-RAY DIFFRACTION,2Z1C,X-RAY DIFFRACTION,2Z1D,X-RAY DIFFRACTION
3W03,X-RAY DIFFRACTION,2QM4,X-RAY DIFFRACTION,1FU1,X-RAY DIFFRACTION
3W3D,X-RAY DIFFRACTION,2HF4,X-RAY DIFFRACTION,3DNI,X-RAY DIFFRACTION
3W3Z,X-RAY DIFFRACTION,3W3T,X-RAY DIFFRACTION,1QG4,X-RAY DIFFRACTION
3W5U,X-RAY DIFFRACTION,1GAW,X-RAY DIFFRACTION,3B2F,X-RAY DIFFRACTION
3W9C,X-RAY DIFFRACTION,4L4E,X-RAY DIFFRACTION,1XLQ,X-RAY DIFFRACTION
3WDG,X-RAY DIFFRACTION,3WDF,X-RAY DIFFRACTION,2KCD,SOLUTION NMR
3WHL,X-RAY DIFFRACTION,3WHK,X-RAY DIFFRACTION,3WHJ,X-RAY DIFFRACTION
3WHT,X-RAY DIFFRACTION,1GV9,X-RAY DIFFRACTION,2VRG,SOLUTION NMR
3WHU,X-RAY DIFFRACTION,1GV9,X-RAY DIFFRACTION,2VRG,SOLUTION NMR
3WJJ,X-RAY DIFFRACTION,4Q74,X-RAY DIFFRACTION,1FCG,X-RAY DIFFRACTION
3WJL,X-RAY DIFFRACTION,4Q74,X-RAY DIFFRACTION,1FCG,X-RAY DIFFRACTION
3WKT,X-RAY DIFFRACTION,3ES9,X-RAY DIFFRACTION,1J02,X-RAY DIFFRACTION
3WNX,X-RAY DIFFRACTION,1GV9,X-RAY DIFFRACTION,2VRG,SOLUTION NMR
3WQB,X-RAY DIFFRACTION,3HJR,X-RAY DIFFRACTION,2MK4,SOLUTION NMR
3WRX,X-RAY DIFFRACTION,3WRW,X-RAY DIFFRACTION,3VKW,X-RAY DIFFRACTION
3WRY,X-RAY DIFFRACTION,3WRW,X-RAY DIFFRACTION,3VKW,X-RAY DIFFRACTION
3WWN,X-RAY DIFFRACTION,3U6U,X-RAY DIFFRACTION,3WWL,X-RAY DIFFRACTION
3WXE,X-RAY DIFFRACTION,2VHF,X-RAY DIFFRACTION,2W9N,X-RAY DIFFRACTION
3WXF,X-RAY DIFFRACTION,2VHF,X-RAY DIFFRACTION,2W9N,X-RAY DIFFRACTION
3ZDM,X-RAY DIFFRACTION,2LXB,SOLUTION NMR,4GOC,X-RAY DIFFRACTION
3ZEF,X-RAY DIFFRACTION,3SBS,X-RAY DIFFRACTION,3SBG,X-RAY DIFFRACTION
3ZHP,X-RAY DIFFRACTION,1UPL,X-RAY DIFFRACTION,2XIK,X-RAY DIFFRACTION
3ZL7,X-RAY DIFFRACTION,3ZKG,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
3ZNH,X-RAY DIFFRACTION,3PHU,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3ZNZ,X-RAY DIFFRACTION,3ZNV,X-RAY DIFFRACTION,2W9N,X-RAY DIFFRACTION
3ZO0,X-RAY DIFFRACTION,5VAA,X-RAY DIFFRACTION,2VOK,X-RAY DIFFRACTION
3ZO5,X-RAY DIFFRACTION,1TH0,X-RAY DIFFRACTION,1U4A,SOLUTION NMR
3ZOQ,X-RAY DIFFRACTION,3ZOR,X-RAY DIFFRACTION,2LE2,SOLUTION NMR
3ZR4,X-RAY DIFFRACTION,1THF,X-RAY DIFFRACTION,1K9V,X-RAY DIFFRACTION
3ZU7,X-RAY DIFFRACTION,5HD4,X-RAY DIFFRACTION,4DUI,X-RAY DIFFRACTION
3ZUV,X-RAY DIFFRACTION,3QYZ,X-RAY DIFFRACTION,2JAB,X-RAY DIFFRACTION
3ZYI,X-RAY DIFFRACTION,2DL9,SOLUTION NMR,3ZYG,X-RAY DIFFRACTION
4A49,X-RAY DIFFRACTION,2K4D,SOLUTION NMR,1W4U,SOLUTION NMR
4A55,X-RAY DIFFRACTION,5DXT,X-RAY DIFFRACTION,4YKN,X-RAY DIFFRACTION
4ADF,X-RAY DIFFRACTION,2CH8,X-RAY DIFFRACTION,3UF2,X-RAY DIFFRACTION
4ADQ,X-RAY DIFFRACTION,2CH8,X-RAY DIFFRACTION,3UF5,X-RAY DIFFRACTION
4ADS,X-RAY DIFFRACTION,4ADT,X-RAY DIFFRACTION,2ABW,X-RAY DIFFRACTION
4AFQ,X-RAY DIFFRACTION,4KP0,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
4AFS,X-RAY DIFFRACTION,4KP0,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
4AFU,X-RAY DIFFRACTION,4KP0,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
4AFZ,X-RAY DIFFRACTION,4KP0,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
4AG1,X-RAY DIFFRACTION,4KP0,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
4AG2,X-RAY DIFFRACTION,4KP0,X-RAY DIFFRACTION,3H0H,X-RAY DIFFRACTION
4AN7,X-RAY DIFFRACTION,1BTY,X-RAY DIFFRACTION,4AN6,X-RAY DIFFRACTION
4AP2,X-RAY DIFFRACTION,4JYJ,X-RAY DIFFRACTION,2MYM,SOLUTION NMR
4APF,X-RAY DIFFRACTION,4JYJ,X-RAY DIFFRACTION,2MYM,SOLUTION NMR
4AQR,X-RAY DIFFRACTION,5A2H,X-RAY DIFFRACTION,2M73,SOLUTION NMR
4ATZ,X-RAY DIFFRACTION,1KNB,X-RAY DIFFRACTION,2XEE,X-RAY DIFFRACTION
4AWX,X-RAY DIFFRACTION,2WIC,X-RAY DIFFRACTION,2K02,SOLUTION NMR
4AYD,X-RAY DIFFRACTION,1HAQ,SOLUTION SCATTERING,2Y7S,X-RAY DIFFRACTION
4AYE,X-RAY DIFFRACTION,1HAQ,SOLUTION SCATTERING,2Y7S,X-RAY DIFFRACTION
4AYI,X-RAY DIFFRACTION,1HAQ,SOLUTION SCATTERING,4AYN,X-RAY DIFFRACTION
4AYM,X-RAY DIFFRACTION,1HAQ,SOLUTION SCATTERING,4AYN,X-RAY DIFFRACTION
4B1T,X-RAY DIFFRACTION,3PLB,X-RAY DIFFRACTION,1EGL,SOLUTION NMR
4B2A,X-RAY DIFFRACTION,1V2L,X-RAY DIFFRACTION,1EGL,SOLUTION NMR
4B2B,X-RAY DIFFRACTION,3UWI,X-RAY DIFFRACTION,1EGL,SOLUTION NMR
4B2C,X-RAY DIFFRACTION,3PLB,X-RAY DIFFRACTION,1EGL,SOLUTION NMR
4BCK,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
4BCO,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
4BCP,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
4BD2,X-RAY DIFFRACTION,4BD8,X-RAY DIFFRACTION,2BID,SOLUTION NMR
4BDT,X-RAY DIFFRACTION,1Q84,X-RAY DIFFRACTION,1FSC,X-RAY DIFFRACTION
3Q66,X-RAY DIFFRACTION,5AGC,X-RAY DIFFRACTION,2RIM,X-RAY DIFFRACTION
3Q68,X-RAY DIFFRACTION,5AGC,X-RAY DIFFRACTION,2RIM,X-RAY DIFFRACTION
3QB4,X-RAY DIFFRACTION,1WAQ,X-RAY DIFFRACTION,2K3G,SOLUTION NMR
3QBQ,X-RAY DIFFRACTION,1IQA,X-RAY DIFFRACTION,3ME4,X-RAY DIFFRACTION
3QBT,X-RAY DIFFRACTION,4LHW,X-RAY DIFFRACTION,4CMN,X-RAY DIFFRACTION
3QC8,X-RAY DIFFRACTION,3QQ7,X-RAY DIFFRACTION,3QCA,X-RAY DIFFRACTION
3QEL,X-RAY DIFFRACTION,3QEK,X-RAY DIFFRACTION,3JPW,X-RAY DIFFRACTION
3QEM,X-RAY DIFFRACTION,3QEK,X-RAY DIFFRACTION,3JPW,X-RAY DIFFRACTION
3QF4,X-RAY DIFFRACTION,4Q7K,X-RAY DIFFRACTION,4Q7M,X-RAY DIFFRACTION
3QFA,X-RAY DIFFRACTION,2J3N,X-RAY DIFFRACTION,4POM,X-RAY DIFFRACTION
3QFB,X-RAY DIFFRACTION,2J3N,X-RAY DIFFRACTION,4POM,X-RAY DIFFRACTION
3QQ8,X-RAY DIFFRACTION,3QQ7,X-RAY DIFFRACTION,3R3M,X-RAY DIFFRACTION
3QSK,X-RAY DIFFRACTION,2E3W,X-RAY DIFFRACTION,4PPT,X-RAY DIFFRACTION
3QTL,X-RAY DIFFRACTION,3UNX,X-RAY DIFFRACTION,3PIS,X-RAY DIFFRACTION
3QV1,X-RAY DIFFRACTION,3K2B,X-RAY DIFFRACTION,2LJ9,SOLUTION NMR
3QVG,X-RAY DIFFRACTION,1IN1,SOLUTION NMR,3PC6,X-RAY DIFFRACTION
3QWZ,X-RAY DIFFRACTION,3QQ7,X-RAY DIFFRACTION,3QX1,X-RAY DIFFRACTION
3R66,X-RAY DIFFRACTION,1XEQ,X-RAY DIFFRACTION,1Z2M,X-RAY DIFFRACTION
3R9A,X-RAY DIFFRACTION,4I8A,X-RAY DIFFRACTION,2J9Q,X-RAY DIFFRACTION
3R9J,X-RAY DIFFRACTION,3Q9L,X-RAY DIFFRACTION,1EV0,SOLUTION NMR
3RDZ,X-RAY DIFFRACTION,4I8H,X-RAY DIFFRACTION,3RDY,X-RAY DIFFRACTION
3RJ3,X-RAY DIFFRACTION,1C3D,X-RAY DIFFRACTION,2BZM,SOLUTION NMR
3RNK,X-RAY DIFFRACTION,1NPU,X-RAY DIFFRACTION,3BOV,X-RAY DIFFRACTION
3RNM,X-RAY DIFFRACTION,1ZMD,X-RAY DIFFRACTION,1ZWV,SOLUTION NMR
3RNQ,X-RAY DIFFRACTION,3BOV,X-RAY DIFFRACTION,1NPU,X-RAY DIFFRACTION
3RT3,X-RAY DIFFRACTION,1Z2M,X-RAY DIFFRACTION,1XEQ,X-RAY DIFFRACTION
3RUI,X-RAY DIFFRACTION,3T7E,X-RAY DIFFRACTION,2KQ7,SOLUTION NMR
3RVD,X-RAY DIFFRACTION,3K2B,X-RAY DIFFRACTION,2LJ9,SOLUTION NMR
3RWR,X-RAY DIFFRACTION,1FU1,X-RAY DIFFRACTION,2R9A,X-RAY DIFFRACTION
3RY6,X-RAY DIFFRACTION,4C54,X-RAY DIFFRACTION,3RY5,X-RAY DIFFRACTION
3RYT,X-RAY DIFFRACTION,3IG3,X-RAY DIFFRACTION,2IC5,X-RAY DIFFRACTION
3S3X,X-RAY DIFFRACTION,3S3W,X-RAY DIFFRACTION,1LMM,SOLUTION NMR
3S90,X-RAY DIFFRACTION,1TR2,X-RAY DIFFRACTION,5IC1,X-RAY DIFFRACTION
3S9D,X-RAY DIFFRACTION,2LMS,SOLUTION NMR,1N6V,SOLUTION NMR
3S9L,X-RAY DIFFRACTION,1CX8,X-RAY DIFFRACTION,3V83,X-RAY DIFFRACTION
3S9M,X-RAY DIFFRACTION,1CX8,X-RAY DIFFRACTION,3V83,X-RAY DIFFRACTION
3S9N,X-RAY DIFFRACTION,1CX8,X-RAY DIFFRACTION,3V83,X-RAY DIFFRACTION
3SBT,X-RAY DIFFRACTION,3E9O,X-RAY DIFFRACTION,3SBS,X-RAY DIFFRACTION
3SBW,X-RAY DIFFRACTION,1NPU,X-RAY DIFFRACTION,4Z18,X-RAY DIFFRACTION
3SDL,X-RAY DIFFRACTION,1XEQ,X-RAY DIFFRACTION,1Z2M,X-RAY DIFFRACTION
3SEK,X-RAY DIFFRACTION,5JI1,X-RAY DIFFRACTION,2KCX,SOLUTION NMR
3SGB,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,1TUS,SOLUTION NMR
3SGQ,X-RAY DIFFRACTION,2QAA,X-RAY DIFFRACTION,2GKR,X-RAY DIFFRACTION
3SJQ,X-RAY DIFFRACTION,1PRW,X-RAY DIFFRACTION,1KKD,SOLUTION NMR
3SKU,X-RAY DIFFRACTION,2C36,X-RAY DIFFRACTION,4FMF,X-RAY DIFFRACTION
3SOH,X-RAY DIFFRACTION,2HP7,X-RAY DIFFRACTION,1LKV,X-RAY DIFFRACTION
3SQB,X-RAY DIFFRACTION,1BF8,SOLUTION NMR,2M5G,SOLUTION NMR
3SR2,X-RAY DIFFRACTION,1FU1,X-RAY DIFFRACTION,2R9A,X-RAY DIFFRACTION
3SU8,X-RAY DIFFRACTION,2W2V,X-RAY DIFFRACTION,2R2O,X-RAY DIFFRACTION
3SUA,X-RAY DIFFRACTION,2W2V,X-RAY DIFFRACTION,2R2O,X-RAY DIFFRACTION
3T12,X-RAY DIFFRACTION,3T1T,X-RAY DIFFRACTION,3T1S,X-RAY DIFFRACTION
3T1Q,X-RAY DIFFRACTION,3T1T,X-RAY DIFFRACTION,3T1S,X-RAY DIFFRACTION
3T51,X-RAY DIFFRACTION,3OW7,X-RAY DIFFRACTION,3K07,X-RAY DIFFRACTION
3T53,X-RAY DIFFRACTION,3OW7,X-RAY DIFFRACTION,3K07,X-RAY DIFFRACTION
3T56,X-RAY DIFFRACTION,3K07,X-RAY DIFFRACTION,3OW7,X-RAY DIFFRACTION
3T5G,X-RAY DIFFRACTION,1XTQ,X-RAY DIFFRACTION,4JV8,X-RAY DIFFRACTION
3T98,X-RAY DIFFRACTION,4J3H,X-RAY DIFFRACTION,2OSZ,X-RAY DIFFRACTION
3TG1,X-RAY DIFFRACTION,3KQ7,X-RAY DIFFRACTION,2OUC,X-RAY DIFFRACTION
3TGI,X-RAY DIFFRACTION,1ANE,X-RAY DIFFRACTION,3AUC,X-RAY DIFFRACTION
3TGJ,X-RAY DIFFRACTION,1DPO,X-RAY DIFFRACTION,3AUC,X-RAY DIFFRACTION
3TGK,X-RAY DIFFRACTION,1DPO,X-RAY DIFFRACTION,3AUC,X-RAY DIFFRACTION
3TGO,X-RAY DIFFRACTION,2YHC,X-RAY DIFFRACTION,2LAF,SOLUTION NMR
3TGX,X-RAY DIFFRACTION,4NZD,X-RAY DIFFRACTION,2OQP,SOLUTION NMR
3THO,X-RAY DIFFRACTION,5EOW,X-RAY DIFFRACTION,4NZV,X-RAY DIFFRACTION
3TMP,X-RAY DIFFRACTION,3TMO,X-RAY DIFFRACTION,5NVG,X-RAY DIFFRACTION
3TNW,X-RAY DIFFRACTION,3EZR,X-RAY DIFFRACTION,1VIN,X-RAY DIFFRACTION
3TPI,X-RAY DIFFRACTION,1BTY,X-RAY DIFFRACTION,1BPI,X-RAY DIFFRACTION
3TSO,X-RAY DIFFRACTION,2OIL,X-RAY DIFFRACTION,2K6S,SOLUTION NMR
3TU3,X-RAY DIFFRACTION,3OGA,X-RAY DIFFRACTION,3M49,X-RAY DIFFRACTION
3TU5,X-RAY DIFFRACTION,2VYP,X-RAY DIFFRACTION,3FFN,X-RAY DIFFRACTION
3TX7,X-RAY DIFFRACTION,4EV8,X-RAY DIFFRACTION,4IS8,X-RAY DIFFRACTION
3U43,X-RAY DIFFRACTION,2NO8,SOLUTION NMR,1FSJ,X-RAY DIFFRACTION
3U73,X-RAY DIFFRACTION,3U74,X-RAY DIFFRACTION,1URK,SOLUTION NMR
3U7U,X-RAY DIFFRACTION,2AHX,X-RAY DIFFRACTION,1HAF,SOLUTION NMR
3U82,X-RAY DIFFRACTION,4MYV,X-RAY DIFFRACTION,4FMF,X-RAY DIFFRACTION
3UDW,X-RAY DIFFRACTION,3UCR,X-RAY DIFFRACTION,4FQP,X-RAY DIFFRACTION
